order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD125427,2025-03-04T13:58:00,Kolkata,R0468,Italian,198,36,0
ORD122003,2025-03-04T14:02:00,Mumbai,R0047,Biryani,217,42,1
ORD132954,2025-03-04T14:03:00,Mumbai,R0743,Biryani,259,26,0
ORD144229,2025-03-04T14:06:00,Delhi,R0060,Biryani,458,46,0
ORD127828,2025-03-04T14:11:00,Hyderabad,R0746,Desserts,385,34,0
ORD114460,2025-03-04T14:11:00,Bangalore,R0051,North Indian,287,40,0
ORD103312,2025-03-04T14:14:00,Kolkata,R0107,Biryani,303,59,1
ORD112180,2025-03-04T14:21:00,Chennai,R0442,Desserts,682,24,1
ORD110343,2025-03-04T14:21:00,Delhi,R0193,Biryani,160,75,1
ORD118657,2025-03-04T14:22:00,Chennai,R0463,Fast Food,346,52,1
ORD136990,2025-03-04T14:29:00,Bangalore,R0564,North Indian,443,23,0
ORD100973,2025-03-04T14:30:00,Delhi,R0735,Desserts,133,20,0
ORD129585,2025-03-04T14:30:00,Bangalore,R0763,Fast Food,272,47,1
ORD136676,2025-03-04T14:32:00,Hyderabad,R0511,Continental,172,13,0
ORD125114,2025-03-04T14:35:00,Bangalore,R0259,Continental,242,31,0
ORD114691,2025-03-04T14:40:00,Kolkata,R0638,Biryani,401,43,0
ORD123528,2025-03-04T14:42:00,Hyderabad,R0417,Continental,299,45,0
ORD136439,2025-03-04T14:43:00,Pune,R0084,Biryani,436,66,1
ORD111246,2025-03-04T14:48:00,Chennai,R0764,Italian,445,39,0
ORD101510,2025-03-04T14:52:00,Delhi,R0731,Desserts,220,25,0
ORD126094,2025-03-04T14:54:00,Delhi,R0477,North Indian,293,48,0
ORD111493,2025-03-04T14:56:00,Delhi,R0019,Biryani,360,39,0
ORD135883,2025-03-04T14:56:00,Kolkata,R0330,Continental,166,47,0
ORD107641,2025-03-04T14:57:00,Bangalore,R0129,Biryani,605,30,1
ORD130977,2025-03-04T14:58:00,Hyderabad,R0553,Continental,386,42,1
ORD145695,2025-03-04T14:58:00,Bangalore,R0105,North Indian,495,44,0
ORD101669,2025-03-04T15:00:00,Delhi,R0033,Street Food,437,39,0
ORD149112,2025-03-04T15:07:00,Bangalore,R0584,Fast Food,301,37,0
ORD141520,2025-03-04T15:10:00,Chennai,R0652,Italian,260,62,0
ORD122795,2025-03-04T15:11:00,Hyderabad,R0219,Biryani,390,28,0
ORD139713,2025-03-04T15:11:00,Pune,R0751,Biryani,529,37,0
ORD100687,2025-03-04T15:12:00,Mumbai,R0538,Desserts,275,56,0
ORD107154,2025-03-04T15:13:00,Hyderabad,R0653,Street Food,248,24,0
ORD134811,2025-03-04T15:22:00,Bangalore,R0353,North Indian,294,60,0
ORD136761,2025-03-04T15:23:00,Delhi,R0031,Fast Food,502,27,0
ORD133230,2025-03-04T15:24:00,Hyderabad,R0103,Fast Food,194,42,0
ORD115952,2025-03-04T15:25:00,Mumbai,R0335,North Indian,315,33,0
ORD100311,2025-03-04T15:31:00,Bangalore,R0450,Italian,186,45,1
ORD115757,2025-03-04T15:32:00,Pune,R0637,Fast Food,711,50,0
ORD138750,2025-03-04T15:34:00,Bangalore,R0177,Fast Food,276,30,0
ORD112907,2025-03-04T15:35:00,Kolkata,R0428,Fast Food,254,45,0
ORD147436,2025-03-04T15:35:00,Mumbai,R0112,North Indian,524,28,0
ORD138589,2025-03-04T15:37:00,Pune,R0772,North Indian,235,41,0
ORD101415,2025-03-04T15:37:00,Bangalore,R0754,South Indian,525,30,0
ORD144531,2025-03-04T15:39:00,Delhi,R0030,Desserts,277,60,1
ORD113153,2025-03-04T15:40:00,Mumbai,R0681,Biryani,136,61,0
ORD148643,2025-03-04T15:42:00,Hyderabad,R0214,North Indian,516,48,1
ORD126236,2025-03-04T15:42:00,Pune,R0288,Biryani,162,46,0
ORD117192,2025-03-04T15:46:00,Bangalore,R0119,Italian,209,58,1
ORD143358,2025-03-04T15:46:00,Delhi,R0628,Biryani,390,51,0
ORD127604,2025-03-04T15:47:00,Chennai,R0642,North Indian,116,35,0
ORD140038,2025-03-04T15:50:00,Chennai,R0763,Desserts,87,36,0
ORD103475,2025-03-04T16:02:00,Bangalore,R0328,Fast Food,51,19,0
ORD142038,2025-03-04T16:03:00,Mumbai,R0310,Biryani,368,49,1
ORD100123,2025-03-04T16:04:00,Hyderabad,R0609,North Indian,250,38,1
ORD128486,2025-03-04T16:04:00,Hyderabad,R0363,North Indian,709,23,0
ORD133456,2025-03-04T16:08:00,Chennai,R0357,Chinese,268,23,1
ORD135742,2025-03-04T16:12:00,Pune,R0632,South Indian,157,29,0
ORD137929,2025-03-04T16:16:00,Kolkata,R0367,South Indian,343,37,0
ORD131110,2025-03-04T16:18:00,Delhi,R0602,Desserts,437,42,0
ORD146789,2025-03-04T16:25:00,Mumbai,R0794,Fast Food,196,18,0
ORD115386,2025-03-04T16:27:00,Chennai,R0412,Fast Food,238,48,0
ORD128149,2025-03-04T16:28:00,Delhi,R0594,Street Food,737,42,0
ORD136894,2025-03-04T16:28:00,Hyderabad,R0425,North Indian,275,31,1
ORD125938,2025-03-04T16:29:00,Kolkata,R0172,Fast Food,167,28,0
ORD140251,2025-03-04T16:31:00,Mumbai,R0100,South Indian,128,32,1
ORD130409,2025-03-04T16:31:00,Mumbai,R0691,North Indian,261,38,0
ORD118322,2025-03-04T16:32:00,Pune,R0531,South Indian,168,34,0
ORD107608,2025-03-04T16:32:00,Bangalore,R0570,Desserts,393,66,0
ORD117638,2025-03-04T16:33:00,Chennai,R0383,Continental,760,37,0
ORD100980,2025-03-04T16:33:00,Pune,R0539,Italian,606,60,1
ORD115332,2025-03-04T16:34:00,Chennai,R0684,Fast Food,552,39,0
ORD102046,2025-03-04T16:37:00,Bangalore,R0016,North Indian,355,34,0
ORD112509,2025-03-04T16:40:00,Kolkata,R0747,Chinese,172,32,0
ORD105405,2025-03-04T16:48:00,Delhi,R0665,Continental,433,29,0
ORD145107,2025-03-04T16:48:00,Kolkata,R0643,Chinese,278,27,0
ORD107543,2025-03-04T16:49:00,Mumbai,R0287,Desserts,365,40,0
ORD109679,2025-03-04T16:50:00,Delhi,R0393,South Indian,451,76,0
ORD114249,2025-03-04T16:51:00,Mumbai,R0359,Chinese,246,26,1
ORD122302,2025-03-04T16:52:00,Mumbai,R0312,Fast Food,523,56,0
ORD103328,2025-03-04T16:53:00,Mumbai,R0390,Biryani,193,57,0
ORD125614,2025-03-04T16:54:00,Hyderabad,R0780,Biryani,101,42,1
ORD113338,2025-03-04T16:54:00,Bangalore,R0404,Chinese,171,52,0
ORD126563,2025-03-04T16:56:00,Delhi,R0497,North Indian,63,43,1
ORD108269,2025-03-04T16:57:00,Delhi,R0160,Biryani,411,36,1
ORD145359,2025-03-04T16:58:00,Delhi,R0112,Chinese,286,31,1
ORD122593,2025-03-04T16:58:00,Bangalore,R0123,Biryani,94,22,0
ORD110816,2025-03-04T17:02:00,Mumbai,R0781,Street Food,225,58,0
ORD119580,2025-03-04T17:03:00,Delhi,R0373,Desserts,242,44,1
ORD106248,2025-03-04T17:10:00,Mumbai,R0456,Fast Food,344,25,1
ORD140474,2025-03-04T17:12:00,Mumbai,R0462,Desserts,283,28,0
ORD114492,2025-03-04T17:14:00,Delhi,R0115,North Indian,254,29,0
ORD138285,2025-03-04T17:17:00,Kolkata,R0413,North Indian,242,41,0
ORD133735,2025-03-04T17:17:00,Hyderabad,R0708,Continental,311,46,0
ORD139993,2025-03-04T17:21:00,Bangalore,R0691,North Indian,578,42,1
ORD142291,2025-03-04T17:22:00,Delhi,R0717,Chinese,129,43,0
ORD104461,2025-03-04T17:23:00,Pune,R0347,Biryani,618,41,0
ORD128221,2025-03-04T17:24:00,Pune,R0125,Chinese,247,18,0
ORD129825,2025-03-04T17:25:00,Mumbai,R0093,South Indian,227,36,0
ORD122530,2025-03-04T17:25:00,Chennai,R0398,Street Food,486,24,1
ORD121863,2025-03-04T17:25:00,Chennai,R0251,Continental,225,22,0
ORD104964,2025-03-04T17:26:00,Delhi,R0563,Chinese,207,27,0
ORD136726,2025-03-04T17:27:00,Delhi,R0684,Italian,422,35,1
ORD114793,2025-03-04T17:31:00,Chennai,R0622,Biryani,706,58,0
ORD114849,2025-03-04T17:32:00,Hyderabad,R0278,Italian,421,48,1
ORD123883,2025-03-04T17:32:00,Mumbai,R0355,North Indian,228,39,1
ORD107696,2025-03-04T17:41:00,Chennai,R0315,Biryani,185,33,0
ORD101373,2025-03-04T17:41:00,Pune,R0742,Fast Food,238,37,0
ORD126486,2025-03-04T17:41:00,Hyderabad,R0675,Desserts,513,52,1
ORD107926,2025-03-04T17:42:00,Hyderabad,R0798,Fast Food,372,48,0
ORD137989,2025-03-04T17:43:00,Delhi,R0520,Italian,242,63,0
ORD100230,2025-03-04T17:45:00,Mumbai,R0708,Fast Food,242,25,1
ORD118634,2025-03-04T17:45:00,Delhi,R0664,Fast Food,148,62,0
ORD135138,2025-03-04T17:45:00,Chennai,R0688,Fast Food,469,48,1
ORD125718,2025-03-04T17:54:00,Chennai,R0446,Street Food,132,46,0
ORD104658,2025-03-04T17:54:00,Delhi,R0390,Street Food,201,47,1
ORD102603,2025-03-04T17:55:00,Hyderabad,R0193,North Indian,380,37,0
ORD108262,2025-03-04T17:56:00,Pune,R0646,Fast Food,282,45,1
ORD110944,2025-03-04T17:59:00,Delhi,R0534,Continental,307,38,0
ORD145393,2025-03-04T17:59:00,Delhi,R0374,North Indian,335,59,0
ORD119297,2025-03-04T18:00:00,Chennai,R0364,Street Food,298,24,0
ORD125879,2025-03-04T18:00:00,Pune,R0704,Chinese,162,60,1
ORD120829,2025-03-04T18:00:00,Delhi,R0745,Chinese,616,39,0
ORD131784,2025-03-04T18:02:00,Hyderabad,R0153,North Indian,612,19,1
ORD126826,2025-03-04T18:05:00,Pune,R0374,Street Food,239,42,0
ORD147649,2025-03-04T18:07:00,Bangalore,R0465,Fast Food,71,25,0
ORD144361,2025-03-04T18:11:00,Mumbai,R0667,Continental,116,56,0
ORD149958,2025-03-04T18:13:00,Hyderabad,R0787,North Indian,169,33,1
ORD147070,2025-03-04T18:15:00,Bangalore,R0334,South Indian,95,68,0
ORD113649,2025-03-04T18:16:00,Delhi,R0082,Italian,50,30,0
ORD134629,2025-03-04T18:16:00,Delhi,R0342,Fast Food,396,31,0
ORD142842,2025-03-04T18:16:00,Mumbai,R0451,Fast Food,171,41,0
ORD129669,2025-03-04T18:16:00,Bangalore,R0736,North Indian,277,29,0
ORD124543,2025-03-04T18:17:00,Chennai,R0547,Biryani,235,28,0
ORD143401,2025-03-04T18:20:00,Chennai,R0322,Desserts,233,38,0
ORD109315,2025-03-04T18:20:00,Pune,R0178,Fast Food,533,29,0
ORD112055,2025-03-04T18:23:00,Hyderabad,R0232,North Indian,302,42,1
ORD122349,2025-03-04T18:25:00,Delhi,R0320,Italian,635,41,0
ORD134022,2025-03-04T18:26:00,Delhi,R0636,Chinese,241,36,0
ORD110574,2025-03-04T18:27:00,Mumbai,R0576,Continental,292,90,1
ORD126257,2025-03-04T18:27:00,Kolkata,R0038,Fast Food,376,30,0
ORD115679,2025-03-04T18:27:00,Pune,R0222,Fast Food,362,29,1
ORD130357,2025-03-04T18:28:00,Hyderabad,R0618,North Indian,176,52,0
ORD146324,2025-03-04T18:31:00,Bangalore,R0340,Fast Food,221,36,0
ORD103632,2025-03-04T18:40:00,Mumbai,R0183,Fast Food,372,28,0
ORD107975,2025-03-04T18:40:00,Chennai,R0302,Biryani,190,39,0
ORD127572,2025-03-04T18:41:00,Delhi,R0622,Biryani,246,36,0
ORD140623,2025-03-04T18:42:00,Bangalore,R0331,Fast Food,434,35,0
ORD106019,2025-03-04T18:45:00,Delhi,R0698,Chinese,435,46,0
ORD137593,2025-03-04T18:51:00,Bangalore,R0232,South Indian,91,29,0
ORD108394,2025-03-04T18:55:00,Bangalore,R0706,North Indian,422,34,1
ORD106372,2025-03-04T18:55:00,Kolkata,R0671,Chinese,614,52,1
ORD140799,2025-03-04T18:57:00,Bangalore,R0710,Fast Food,179,58,0
ORD144369,2025-03-04T18:58:00,Mumbai,R0209,Chinese,705,29,0
ORD143259,2025-03-04T18:58:00,Mumbai,R0235,Chinese,392,26,1
ORD114303,2025-03-04T18:58:00,Mumbai,R0674,Chinese,244,29,1
ORD148672,2025-03-04T18:59:00,Mumbai,R0247,Italian,253,32,0
ORD139998,2025-03-04T18:59:00,Pune,R0337,North Indian,296,49,0
ORD146411,2025-03-04T19:00:00,Delhi,R0435,Continental,312,24,0
ORD149133,2025-03-04T19:00:00,Delhi,R0193,North Indian,678,73,1
ORD135606,2025-03-04T19:00:00,Delhi,R0209,Street Food,203,29,0
ORD101719,2025-03-04T19:01:00,Mumbai,R0186,Desserts,504,22,0
ORD125644,2025-03-04T19:06:00,Bangalore,R0742,Fast Food,226,20,0
ORD132302,2025-03-04T19:08:00,Mumbai,R0125,Fast Food,308,33,0
ORD111499,2025-03-04T19:09:00,Mumbai,R0216,Desserts,208,41,1
ORD134166,2025-03-04T19:09:00,Mumbai,R0563,North Indian,194,38,0
ORD104493,2025-03-04T19:11:00,Bangalore,R0233,Continental,263,43,0
ORD146137,2025-03-04T19:11:00,Mumbai,R0583,Chinese,362,18,0
ORD124821,2025-03-04T19:11:00,Delhi,R0678,Continental,489,35,0
ORD121313,2025-03-04T19:12:00,Hyderabad,R0393,Fast Food,121,23,0
ORD145619,2025-03-04T19:12:00,Hyderabad,R0724,Street Food,232,32,1
ORD130810,2025-03-04T19:14:00,Delhi,R0621,South Indian,147,53,0
ORD118618,2025-03-04T19:16:00,Kolkata,R0305,Street Food,318,25,0
ORD147237,2025-03-04T19:17:00,Bangalore,R0099,Chinese,296,43,1
ORD149484,2025-03-04T19:18:00,Hyderabad,R0285,Fast Food,173,53,0
ORD117230,2025-03-04T19:18:00,Kolkata,R0633,Italian,360,27,0
ORD144738,2025-03-04T19:19:00,Delhi,R0627,North Indian,200,29,0
ORD108384,2025-03-04T19:19:00,Mumbai,R0704,Chinese,362,27,0
ORD127498,2025-03-04T19:20:00,Bangalore,R0295,Street Food,332,64,0
ORD109439,2025-03-04T19:20:00,Mumbai,R0792,Desserts,208,21,0
ORD144923,2025-03-04T19:22:00,Bangalore,R0448,Fast Food,232,53,1
ORD136010,2025-03-04T19:23:00,Delhi,R0031,Biryani,188,24,1
ORD112774,2025-03-04T19:25:00,Chennai,R0452,North Indian,224,39,1
ORD115568,2025-03-04T19:28:00,Mumbai,R0467,Street Food,329,58,0
ORD141869,2025-03-04T19:29:00,Pune,R0615,North Indian,184,50,0
ORD101736,2025-03-04T19:30:00,Mumbai,R0722,North Indian,358,31,1
ORD115124,2025-03-04T19:30:00,Pune,R0548,North Indian,313,37,0
ORD114104,2025-03-04T19:39:00,Bangalore,R0076,South Indian,183,60,0
ORD135574,2025-03-04T19:40:00,Mumbai,R0604,North Indian,353,36,0
ORD132633,2025-03-04T19:40:00,Hyderabad,R0641,Fast Food,350,33,0
ORD133898,2025-03-04T19:46:00,Kolkata,R0104,Street Food,549,38,0
ORD119237,2025-03-04T19:47:00,Delhi,R0163,North Indian,156,38,0
ORD143477,2025-03-04T19:47:00,Hyderabad,R0417,Biryani,815,40,0
ORD108538,2025-03-04T19:49:00,Chennai,R0678,North Indian,268,31,0
ORD130378,2025-03-04T19:50:00,Pune,R0627,Italian,258,48,0
ORD128152,2025-03-04T19:50:00,Pune,R0275,Fast Food,196,25,0
ORD115264,2025-03-04T19:51:00,Chennai,R0448,Biryani,199,33,1
ORD103899,2025-03-04T19:53:00,Mumbai,R0598,Fast Food,165,65,0
ORD101654,2025-03-04T19:54:00,Mumbai,R0045,North Indian,284,56,0
ORD134496,2025-03-04T19:56:00,Kolkata,R0055,Italian,284,23,0
ORD112790,2025-03-04T19:57:00,Hyderabad,R0505,Continental,206,44,0
ORD128778,2025-03-04T19:57:00,Mumbai,R0256,Fast Food,179,37,0
ORD117290,2025-03-04T20:00:00,Bangalore,R0607,North Indian,304,51,0
ORD145349,2025-03-04T20:01:00,Delhi,R0654,Chinese,339,22,1
ORD139140,2025-03-04T20:02:00,Hyderabad,R0166,North Indian,109,53,0
ORD113049,2025-03-04T20:03:00,Mumbai,R0496,Fast Food,298,19,0
ORD128747,2025-03-04T20:07:00,Kolkata,R0243,Continental,234,32,0
ORD123808,2025-03-04T20:07:00,Delhi,R0667,Fast Food,464,35,0
ORD117432,2025-03-04T20:08:00,Delhi,R0076,North Indian,472,48,0
ORD129627,2025-03-04T20:10:00,Bangalore,R0487,Italian,224,32,0
ORD102768,2025-03-04T20:11:00,Chennai,R0719,Chinese,131,37,1
ORD133577,2025-03-04T20:12:00,Mumbai,R0340,Continental,348,29,0
ORD105039,2025-03-04T20:13:00,Pune,R0786,Biryani,230,67,1
ORD139889,2025-03-04T20:14:00,Bangalore,R0267,Street Food,126,33,0
ORD112349,2025-03-04T20:16:00,Kolkata,R0502,Italian,129,59,0
ORD145346,2025-03-04T20:18:00,Delhi,R0428,South Indian,259,30,0
ORD100122,2025-03-04T20:19:00,Bangalore,R0062,Chinese,257,38,0
ORD128266,2025-03-04T20:20:00,Delhi,R0465,Fast Food,240,28,0
ORD126686,2025-03-04T20:21:00,Bangalore,R0020,Fast Food,652,52,0
ORD128716,2025-03-04T20:22:00,Mumbai,R0748,Fast Food,268,30,0
ORD112568,2025-03-04T20:27:00,Bangalore,R0714,Biryani,182,54,0
ORD139244,2025-03-04T20:27:00,Bangalore,R0700,Desserts,247,20,0
ORD132395,2025-03-04T20:30:00,Bangalore,R0161,Chinese,416,33,0
ORD100066,2025-03-04T20:31:00,Delhi,R0295,Fast Food,216,41,0
ORD107337,2025-03-04T20:31:00,Delhi,R0180,Fast Food,207,24,1
ORD129882,2025-03-04T20:32:00,Delhi,R0494,South Indian,193,41,1
ORD130921,2025-03-04T20:32:00,Mumbai,R0727,North Indian,681,23,0
ORD105607,2025-03-04T20:34:00,Bangalore,R0479,North Indian,581,38,0
ORD109175,2025-03-04T20:35:00,Mumbai,R0795,North Indian,299,21,1
ORD146743,2025-03-04T20:37:00,Bangalore,R0443,Continental,259,47,0
ORD110599,2025-03-04T20:41:00,Delhi,R0081,Italian,891,27,1
ORD109758,2025-03-04T20:41:00,Delhi,R0273,Fast Food,443,44,1
ORD111440,2025-03-04T20:43:00,Chennai,R0186,North Indian,293,37,0
ORD136584,2025-03-04T20:44:00,Pune,R0508,Fast Food,234,41,0
ORD119217,2025-03-04T20:44:00,Mumbai,R0070,Italian,207,55,0
ORD134611,2025-03-04T20:45:00,Chennai,R0310,Biryani,506,30,0
ORD113038,2025-03-04T20:46:00,Pune,R0741,Fast Food,309,55,1
ORD110250,2025-03-04T20:48:00,Bangalore,R0701,Chinese,113,56,1
ORD110610,2025-03-04T20:50:00,Delhi,R0620,South Indian,194,17,1
ORD149051,2025-03-04T20:50:00,Pune,R0293,Italian,474,33,0
ORD133087,2025-03-04T20:50:00,Bangalore,R0185,Chinese,405,62,0
ORD109427,2025-03-04T20:51:00,Pune,R0111,Fast Food,337,24,0
ORD145142,2025-03-04T20:52:00,Pune,R0379,North Indian,168,31,0
ORD143471,2025-03-04T20:53:00,Delhi,R0099,Fast Food,185,23,1
ORD116201,2025-03-04T20:54:00,Chennai,R0358,South Indian,316,25,0
ORD138588,2025-03-04T20:56:00,Kolkata,R0756,Fast Food,389,28,0
ORD114256,2025-03-04T20:57:00,Mumbai,R0278,North Indian,209,38,0
ORD127427,2025-03-04T20:57:00,Bangalore,R0105,Biryani,206,31,0
ORD123604,2025-03-04T20:57:00,Mumbai,R0550,Biryani,529,41,1
ORD145484,2025-03-04T20:58:00,Chennai,R0597,Italian,251,48,0
ORD109171,2025-03-04T20:58:00,Delhi,R0384,Street Food,401,25,0
ORD142363,2025-03-04T21:01:00,Mumbai,R0023,Chinese,488,35,0
ORD133143,2025-03-04T21:01:00,Delhi,R0015,Fast Food,325,28,0
ORD112402,2025-03-04T21:02:00,Delhi,R0369,Fast Food,233,37,0
ORD121991,2025-03-04T21:02:00,Bangalore,R0305,Street Food,339,21,0
ORD130383,2025-03-04T21:06:00,Delhi,R0762,South Indian,328,22,0
ORD125333,2025-03-04T21:06:00,Bangalore,R0265,Biryani,193,62,0
ORD108776,2025-03-04T21:07:00,Hyderabad,R0281,North Indian,223,30,1
ORD127090,2025-03-04T21:07:00,Delhi,R0135,Fast Food,207,56,0
ORD121362,2025-03-04T21:09:00,Bangalore,R0703,South Indian,313,30,0
ORD138278,2025-03-04T21:12:00,Hyderabad,R0119,Continental,395,36,0
ORD117369,2025-03-04T21:14:00,Hyderabad,R0646,South Indian,746,25,0
ORD133907,2025-03-04T21:15:00,Pune,R0725,Chinese,477,34,0
ORD130110,2025-03-04T21:16:00,Bangalore,R0749,Italian,293,35,0
ORD109249,2025-03-04T21:16:00,Pune,R0286,Chinese,225,42,0
ORD149111,2025-03-04T21:16:00,Delhi,R0140,Biryani,434,37,0
ORD141492,2025-03-04T21:18:00,Bangalore,R0162,Fast Food,265,32,0
ORD102643,2025-03-04T21:23:00,Bangalore,R0678,Street Food,85,46,1
ORD126672,2025-03-04T21:25:00,Mumbai,R0774,South Indian,442,33,0
ORD125557,2025-03-04T21:26:00,Bangalore,R0571,Chinese,187,50,0
ORD103122,2025-03-04T21:28:00,Bangalore,R0369,Street Food,226,40,0
ORD100927,2025-03-04T21:28:00,Bangalore,R0446,Fast Food,253,34,1
ORD135218,2025-03-04T21:30:00,Hyderabad,R0571,Desserts,124,38,0
ORD104963,2025-03-04T21:31:00,Pune,R0674,Italian,303,52,0
ORD106330,2025-03-04T21:33:00,Mumbai,R0633,Fast Food,251,22,0
ORD126549,2025-03-04T21:34:00,Kolkata,R0737,Fast Food,285,32,0
ORD107431,2025-03-04T21:36:00,Mumbai,R0454,Chinese,413,61,0
ORD134992,2025-03-04T21:37:00,Pune,R0172,Fast Food,209,68,0
ORD130519,2025-03-04T21:38:00,Bangalore,R0351,South Indian,167,63,1
ORD135880,2025-03-04T21:39:00,Kolkata,R0380,Italian,379,50,0
ORD145328,2025-03-04T21:39:00,Hyderabad,R0765,Desserts,463,27,0
ORD124684,2025-03-04T21:40:00,Mumbai,R0186,Street Food,177,36,1
ORD127608,2025-03-04T21:40:00,Bangalore,R0584,South Indian,427,36,0
ORD108759,2025-03-04T21:41:00,Mumbai,R0333,Chinese,359,24,0
ORD139221,2025-03-04T21:42:00,Bangalore,R0702,Chinese,714,38,0
ORD104587,2025-03-04T21:44:00,Kolkata,R0590,Fast Food,551,47,0
ORD141811,2025-03-04T21:45:00,Mumbai,R0548,North Indian,213,21,0
ORD143214,2025-03-04T21:46:00,Pune,R0075,Italian,198,47,0
ORD123592,2025-03-04T21:47:00,Bangalore,R0540,North Indian,469,51,0
ORD136133,2025-03-04T21:48:00,Kolkata,R0475,Fast Food,318,20,0
ORD146940,2025-03-04T21:50:00,Chennai,R0544,Fast Food,376,34,0
ORD120074,2025-03-04T21:51:00,Delhi,R0444,North Indian,266,49,0
ORD116824,2025-03-04T21:53:00,Mumbai,R0064,Biryani,219,33,1
ORD121872,2025-03-04T21:53:00,Bangalore,R0405,South Indian,233,53,0
ORD141057,2025-03-04T21:55:00,Delhi,R0015,Fast Food,240,42,0
ORD141278,2025-03-04T21:55:00,Pune,R0627,North Indian,162,22,0
ORD143901,2025-03-04T21:56:00,Delhi,R0336,Italian,465,33,0
ORD128996,2025-03-04T21:59:00,Mumbai,R0469,South Indian,525,31,0
ORD139964,2025-03-04T22:03:00,Bangalore,R0234,South Indian,384,41,0
ORD141940,2025-03-04T22:06:00,Bangalore,R0028,Fast Food,554,27,0
ORD121678,2025-03-04T22:06:00,Hyderabad,R0790,Desserts,677,42,0
ORD145436,2025-03-04T22:08:00,Chennai,R0314,Chinese,228,31,0
ORD103536,2025-03-04T22:09:00,Delhi,R0709,North Indian,492,33,1
ORD129888,2025-03-04T22:10:00,Pune,R0062,Street Food,308,24,0
ORD106458,2025-03-04T22:20:00,Mumbai,R0316,Fast Food,247,26,0
ORD142822,2025-03-04T22:23:00,Pune,R0688,Continental,405,53,0
ORD118907,2025-03-04T22:27:00,Delhi,R0244,Biryani,155,53,1
ORD128677,2025-03-04T22:28:00,Hyderabad,R0706,Fast Food,955,30,1
ORD100194,2025-03-04T22:32:00,Delhi,R0347,North Indian,508,34,0
ORD110683,2025-03-04T22:35:00,Delhi,R0550,Continental,142,28,0
ORD102581,2025-03-04T22:36:00,Mumbai,R0194,Italian,240,56,0
ORD108762,2025-03-04T22:39:00,Chennai,R0127,North Indian,192,27,0
ORD126213,2025-03-04T22:39:00,Mumbai,R0233,Italian,247,24,0
ORD100853,2025-03-04T22:40:00,Chennai,R0389,South Indian,256,60,0
ORD144204,2025-03-04T22:40:00,Bangalore,R0280,Chinese,590,26,0
ORD145654,2025-03-04T22:40:00,Kolkata,R0385,Chinese,303,28,1
ORD131997,2025-03-04T22:44:00,Delhi,R0689,South Indian,149,38,0
ORD149229,2025-03-04T22:47:00,Delhi,R0071,Continental,166,32,0
ORD124899,2025-03-04T22:47:00,Bangalore,R0561,Biryani,323,29,0
ORD143605,2025-03-04T22:50:00,Mumbai,R0169,Desserts,420,55,0
ORD141503,2025-03-04T22:51:00,Mumbai,R0479,Biryani,143,35,0
ORD126531,2025-03-04T22:52:00,Delhi,R0695,Desserts,139,34,0
ORD107654,2025-03-04T22:54:00,Pune,R0787,Fast Food,268,45,0
ORD149412,2025-03-04T22:57:00,Mumbai,R0658,Italian,312,50,0
ORD111347,2025-03-04T22:58:00,Bangalore,R0514,Continental,248,24,0
ORD148761,2025-03-04T22:58:00,Delhi,R0377,South Indian,162,40,0
ORD127236,2025-03-04T22:59:00,Kolkata,R0429,Italian,454,43,0
ORD141232,2025-03-04T23:01:00,Delhi,R0163,Biryani,211,37,1
ORD121873,2025-03-04T23:09:00,Delhi,R0519,North Indian,387,22,0
ORD141918,2025-03-04T23:14:00,Mumbai,R0621,Fast Food,123,42,0
ORD147705,2025-03-04T23:15:00,Chennai,R0462,Fast Food,281,55,0
ORD139921,2025-03-04T23:23:00,Mumbai,R0609,Fast Food,185,38,1
ORD108476,2025-03-04T23:24:00,Mumbai,R0030,Desserts,253,29,0
ORD137223,2025-03-04T23:32:00,Delhi,R0280,Fast Food,621,27,0
ORD138786,2025-03-04T23:37:00,Delhi,R0265,Street Food,311,37,0
ORD106170,2025-03-04T23:40:00,Hyderabad,R0660,Biryani,192,23,0
ORD127663,2025-03-04T23:42:00,Bangalore,R0534,Street Food,221,39,0
ORD101663,2025-03-04T23:47:00,Chennai,R0210,Street Food,225,53,0
ORD129783,2025-03-04T23:48:00,Bangalore,R0150,Fast Food,298,34,1
ORD112411,2025-03-04T23:50:00,Chennai,R0699,Italian,495,25,0
ORD129241,2025-03-04T23:51:00,Hyderabad,R0367,Fast Food,262,28,0
ORD123830,2025-03-05T00:11:00,Delhi,R0534,Italian,220,54,0
ORD108041,2025-03-05T00:34:00,Delhi,R0736,Continental,347,35,0
ORD122530,2025-03-05T00:57:00,Kolkata,R0415,Fast Food,366,49,0
ORD144247,2025-03-05T01:00:00,Mumbai,R0632,Continental,298,44,0
ORD136797,2025-03-05T01:05:00,Bangalore,R0421,Street Food,187,40,0
ORD101760,2025-03-05T01:22:00,Chennai,R0629,Continental,139,46,0
ORD130274,2025-03-05T01:35:00,Mumbai,R0122,Street Food,236,18,0
ORD124664,2025-03-05T03:26:00,Delhi,R0323,Italian,459,31,0
ORD119962,2025-03-05T03:32:00,Delhi,R0276,Fast Food,452,45,0
ORD103821,2025-03-05T04:55:00,Kolkata,R0041,Italian,281,40,1
ORD136458,2025-03-05T05:35:00,Hyderabad,R0505,North Indian,531,25,0
